episode,total_reward,mean_agent_reward,finished,crashed,avg_dist,length
92,-1546.9764299839735,-309.3952331542969,0,1,3.7711114808058555,200
93,8.130894400179386,1.6261787414550781,1,1,3.248987770592438,200
94,-1211.6483109593391,-242.32968139648438,1,2,4.1963066116883505,200
95,331.6815451979637,66.3363037109375,2,1,2.859920835969117,200
96,-355.15445679426193,-71.0308837890625,1,0,4.168525743935787,200
97,589.8507614135742,117.97016906738281,2,0,2.051998135695522,200
98,-487.7731376886368,-97.55462646484375,1,2,3.244878190656002,200
99,-1401.8180981874466,-280.3636169433594,1,2,5.038250995116049,200
100,-186.60346622765064,-37.32069396972656,2,3,3.709769337090939,120
101,-1141.67916418612,-228.33584594726562,0,3,7.659126873004089,200
102,-604.7509972453117,-120.9501953125,1,3,4.512643406673251,200
103,-48.44089299440384,-9.688169479370117,2,3,3.7876606815919005,152
104,-473.1510319709778,-94.63019561767578,1,2,3.8430054047078435,200
105,-441.9675102233887,-88.39348602294922,2,2,4.043150414259612,200
106,-732.4887251853943,-146.4977569580078,1,3,4.13726135549953,200
107,-867.5932829380035,-173.51864624023438,0,4,4.493713117455526,200
108,-623.3517072051764,-124.67033386230469,1,1,2.9012037042801437,200
109,-639.2912958860397,-127.8582534790039,1,1,3.8995998598510666,200
110,-126.94560325145721,-25.38909912109375,1,4,3.7941903668360424,118
111,-171.64032101631165,-34.32807540893555,1,2,3.2955354946772966,200
112,-502.78706519305706,-100.55743408203125,1,3,3.269876277470366,200
113,-741.7889795303345,-148.3577880859375,1,3,3.9187201129957714,200
114,176.9799233675003,35.39598846435547,2,0,3.0840112882220607,200
115,-110.95777648687363,-22.191593170166016,2,2,2.8537955234387113,200
116,-499.8435995578766,-99.9687271118164,1,2,3.634664830812787,200
117,-94.1616302728653,-18.832321166992188,3,2,3.254306410505086,128
118,-754.3668039441109,-150.8733673095703,2,2,3.418640494718942,200
119,-851.120847940445,-170.22418212890625,2,3,4.443497040642767,130
120,208.9310566186905,41.786216735839844,3,2,3.0220819011971907,113
121,-1022.84421017766,-204.56886291503906,3,1,2.6744079497918447,200
122,-721.1999251842499,-144.23997497558594,1,2,3.988762038441986,200
123,-903.1565099954605,-180.63128662109375,0,5,6.679842157321518,63
124,-1197.805092394352,-239.5611572265625,0,4,5.4031622695935235,200
125,-451.81895542144775,-90.3637924194336,0,5,6.61925622208596,63
126,241.28566765785217,48.257118225097656,3,2,3.3012952697887927,117
127,-1163.047139286995,-232.6094207763672,0,4,5.493371698088659,200
128,-988.0556588172913,-197.6111297607422,0,3,4.968368467800329,200
129,-1185.7403598427773,-237.14804077148438,1,3,4.719377396050159,200
130,-484.1767427325249,-96.8353500366211,2,1,2.5873579437787977,200
131,-1914.880730509758,-382.9761962890625,2,2,3.4074931860115556,200
132,-36.03016975522041,-7.206026554107666,0,5,6.741267357800147,75
133,-1317.754142999649,-263.55078125,1,4,5.5366436200257985,110
134,-454.54383140802383,-90.90876770019531,0,5,6.595537149138238,62
135,-1623.7235488891602,-324.7447204589844,3,2,3.3350223204216056,196
136,-701.4075119495392,-140.281494140625,2,3,4.526480161752462,166
137,-996.0941445529461,-199.21881103515625,0,4,5.841560030839689,200
138,-944.0331046581268,-188.80662536621094,1,3,4.340132598774574,200
139,-1019.5756474733353,-203.91513061523438,2,3,4.509489785719393,127
140,-810.6357830762863,-162.12710571289062,0,3,4.191438936765605,200
141,-2273.3209377527237,-454.6642150878906,0,4,5.912228895873374,200
142,-1360.1019856482744,-272.0203552246094,1,3,4.803107799605787,200
143,-1007.5612009167671,-201.51223754882812,0,4,5.670403659408387,200
144,-551.7807242870331,-110.35616302490234,0,5,6.627380388517745,70
145,-2265.5674060583115,-453.11346435546875,1,4,5.75991826207885,184
146,-148.35083888471127,-29.67019271850586,2,1,2.4426683158164204,200
147,-60.29263532161713,-12.058537483215332,2,1,2.429321764563448,200
148,-52.92887616157532,-10.585775375366211,2,3,4.578577762740311,112
149,-919.2343376874924,-183.8468780517578,1,4,5.641805858617461,115
150,-1053.8322591781616,-210.76644897460938,1,3,4.807313915239431,200
151,-1244.6368775963783,-248.9274139404297,1,3,4.695785171328472,200
152,-497.3925758600235,-99.47852325439453,1,2,2.8751955386974957,200
153,-488.1418450474739,-97.6283950805664,2,2,3.4421927280588767,200
154,-1834.9110971689224,-366.9822692871094,1,2,4.5481019692526266,200
155,-676.0055176019669,-135.20108032226562,1,2,3.7527446715824353,200
156,-848.836220562458,-169.76724243164062,1,2,3.4629139554572888,200
157,-700.713338971138,-140.142578125,2,2,3.609482384320331,200
158,-233.91365936398506,-46.782779693603516,2,1,2.7165617952459047,200
159,-553.5379922986031,-110.70758056640625,3,2,3.259502966740823,182
160,268.0307993888855,53.60615921020508,3,1,2.221390578886834,200
161,-513.0941331684589,-102.61883544921875,1,4,5.4222702567615215,120
162,-279.6998681202531,-55.9399528503418,3,2,3.356732201147124,198
163,-551.1494798064232,-110.2298812866211,2,2,3.8468239407408107,200
164,-1546.594109237194,-309.31878662109375,0,5,6.606134528235728,146
165,-67.05854121595621,-13.411699295043945,2,3,4.145657969412001,116
166,-465.2350971996784,-93.04701232910156,2,2,4.15208753922983,200
167,-905.4616730809212,-181.0923309326172,1,4,5.614724413251963,176
168,-1001.6422325074673,-200.32847595214844,1,3,4.652883602967956,200
169,-786.637903213501,-157.32757568359375,1,2,3.4873468898779976,200
170,57.87890154123306,11.57579231262207,3,1,2.277214353901401,200
171,167.88501805067062,33.577056884765625,3,1,2.392649702497354,200
172,206.4174742102623,41.28352737426758,3,1,2.0048847502757234,200
173,-493.59307730197906,-98.71861267089844,1,2,3.634502201821001,200
174,-852.6743739247322,-170.534912109375,1,3,4.93683968540598,200
175,-424.26082503795624,-84.85216522216797,0,5,6.4382598382602465,62
176,-993.9523228406906,-198.79046630859375,1,3,4.467064042687019,200
177,-1120.0813479423523,-224.0162811279297,1,3,4.727370234228184,200
178,-2393.289669275284,-478.6581115722656,0,4,5.955844335227687,200
179,-293.3567531108856,-58.671363830566406,3,2,3.2971628682729714,144
180,-306.046322286129,-61.20927810668945,2,2,3.5231115768053094,200
181,-471.6453703045845,-94.32899475097656,2,2,3.3538924902515204,200
182,-1640.497811794281,-328.099609375,2,2,3.502213047537178,200
183,-1141.6844578385353,-228.33688354492188,0,2,4.7959068299551735,200
184,-2510.1737089157104,-502.03460693359375,1,3,4.76600719839856,200
185,-934.2021493911743,-186.84042358398438,2,2,3.4430505991339593,200
186,448.66423630714417,89.73283386230469,3,2,2.4959826957280304,116
187,-148.20102483034134,-29.640222549438477,2,3,4.329222492059421,132
188,-2358.0789651870728,-471.61572265625,1,3,4.519035525194468,200
189,-150.3363007903099,-30.06729507446289,3,2,3.274933607158225,161
190,-121.75897473096848,-24.351825714111328,3,2,3.3301005780942523,155
191,-429.0316554903984,-85.80631256103516,3,2,3.3689725666777286,147
192,-407.1129822731018,-81.4225845336914,3,2,3.374789584179377,140
193,-641.3516166210175,-128.27029418945312,2,2,3.5139442328986434,200
194,-343.6713016629219,-68.73423767089844,3,2,3.3691456055805054,173
195,-367.82260036468506,-73.56465148925781,2,2,3.4724946705132447,200
196,-20.447590470314026,-4.089542388916016,2,1,2.5626032498179265,200
197,-215.4647236764431,-43.09296417236328,2,1,2.575699238618782,200
198,-1325.4114048480988,-265.08221435546875,1,2,3.6690454388473723,200
199,65.09864497184753,13.019742965698242,3,2,2.5975027448203676,139
200,66.21427148580551,13.242846488952637,3,2,3.2239878566140887,144
201,-2340.967749595642,-468.193359375,1,3,4.783834632502791,200
202,-252.437797665596,-50.48751449584961,1,1,2.8332364240176124,200
203,-66.4106376171112,-13.282140731811523,2,3,4.565133322017762,107
204,-537.3668359518051,-107.473388671875,2,3,4.329275863223303,102
205,300.2458919286728,60.0491828918457,3,2,3.3302352232665138,106
206,-1428.2710888385773,-285.6541442871094,2,3,4.4272125837219445,107
207,290.4247312247753,58.08494186401367,3,0,1.3018609926331695,200
208,-261.20820862054825,-52.24164962768555,2,3,4.007798394826116,121
209,-647.6872125267982,-129.5374298095703,2,2,3.038829980217907,200
210,-751.505745112896,-150.30113220214844,1,2,3.5878268745471344,200
211,-616.3909999132156,-123.2783203125,2,2,3.54458576548069,200
212,-361.8266098499298,-72.3653335571289,2,3,4.5454166820312825,109
213,-839.0757006406784,-167.8151092529297,2,3,4.438232742793855,111
214,-96.07712781429291,-19.215412139892578,2,3,4.546769063793788,112
215,-849.844120144844,-169.9688262939453,0,3,5.96990298181157,200
216,-1050.1348769664764,-210.02700805664062,0,3,6.1452113442239655,200
217,-2100.980905175209,-420.19622802734375,0,3,6.234379714184523,200
218,-1059.4382429122925,-211.88766479492188,1,3,5.935028572807539,200
219,-620.4484346807003,-124.08967590332031,1,2,4.717669093887018,200
220,-1112.8500100374222,-222.5699920654297,1,3,5.972253039225995,200
221,-723.1177513003349,-144.62356567382812,2,2,4.650717280216893,200
222,13.992993086576462,2.7986130714416504,1,0,1.655072174595265,200
223,-1471.5005226135254,-294.3001403808594,0,4,5.79815427322006,200
224,-257.7091034054756,-51.541831970214844,2,3,4.548499480372354,110
225,-1396.213438153267,-279.24273681640625,1,3,4.602701968859537,200
226,-384.68009519577026,-76.93604278564453,3,1,2.4098044562647907,200
227,-187.11257529258728,-37.42251968383789,1,4,5.572847456118512,101
228,454.54489731788635,90.90897369384766,4,1,2.0680487131889818,132
229,-62.97235095500946,-12.594467163085938,2,3,4.36669780155121,108
230,215.86231237649918,43.1724967956543,3,2,3.3047430359260366,125
231,122.91629648208618,24.583263397216797,3,2,3.293877346033965,136
232,-208.70305693149567,-41.74062728881836,3,2,3.249405647971681,133
233,-994.056911110878,-198.81137084960938,1,4,5.614917085157351,108
234,-506.2692151069641,-101.25384521484375,1,4,5.593617508186135,102
235,-1137.0409240722656,-227.4081573486328,1,3,4.739122403468341,200
236,-774.2685688734055,-154.85369873046875,1,2,3.6487638700374587,200
237,-602.4634115099907,-120.49272155761719,1,4,5.4990542335684145,107
238,-1225.9190749526024,-245.183837890625,1,3,4.706738362508899,200
239,-964.5471984148026,-192.90939331054688,1,2,3.76427592467884,200
240,-410.5204367637634,-82.10408020019531,2,3,4.541721526369079,130
241,-926.0730265527964,-185.214599609375,1,3,4.481041638015865,200
242,-2433.0725721120834,-486.61456298828125,1,3,4.683140922821485,200
243,-163.99960589408875,-32.7999153137207,2,3,4.437004285403754,119
244,-1254.9284897446632,-250.9857177734375,0,3,6.141555951327731,200
245,-1206.6690497398376,-241.3337860107422,2,2,4.845478168264352,200
246,-729.5866603851318,-145.91732788085938,2,2,3.3492829921618763,200
247,-816.4779223203659,-163.2956085205078,1,2,4.845289732015104,200
248,29.537374258041382,5.907479763031006,2,3,4.125649088836548,112
249,660.3237835168839,132.0647430419922,4,1,2.139430647270398,107
250,-2429.1090017557144,-485.82183837890625,1,3,4.595307892749228,200
251,-669.8377450704575,-133.96754455566406,2,3,4.39222487831593,175
252,563.5528885126114,112.7105712890625,4,1,2.1589635627066377,113
253,-318.0792509317398,-63.615821838378906,2,2,3.3230970929039154,200
254,-1354.2993938922882,-270.85986328125,0,3,4.915296671608688,200
255,-1199.8834154605865,-239.97665405273438,0,3,4.882173637184545,200
256,-633.707471370697,-126.74149322509766,1,4,5.465733290829781,110
257,-1119.753959774971,-223.9508056640625,2,2,3.3936327067703815,200
258,-2051.1073343753815,-410.2215881347656,0,3,4.0777038435564155,200
259,-346.5459164381027,-69.30918884277344,2,2,3.5107810965902297,200
260,-516.7533989548683,-103.35037994384766,2,2,3.30376108793012,200
261,-1173.2300506830215,-234.64590454101562,2,2,3.480459911852505,200
262,214.54144048690796,42.90827178955078,3,2,3.1353466141881166,121
263,-280.7888354063034,-56.157745361328125,2,2,2.651222697006139,200
264,473.50387144088745,94.70079040527344,3,2,2.346742524784327,154
265,-935.8580466508865,-187.17161560058594,2,3,4.493199153383616,103
266,-1803.7847957611084,-360.7569274902344,2,3,4.54900066547971,165
267,-538.2167980074883,-107.64338684082031,2,2,3.494284384537065,200
268,-348.23870968818665,-69.6477279663086,2,1,2.44751524672174,200
269,-84.54156482219696,-16.90830421447754,3,1,2.154633708051496,200
270,-946.958789229393,-189.3917236328125,0,3,4.095760619146481,200
271,-161.21613836288452,-32.24323272705078,2,3,4.4104569464529195,107
272,-579.1743800640106,-115.8348159790039,2,2,3.577065662001555,200
273,68.4151486158371,13.683013916015625,3,1,2.2833349518860637,200
274,115.84463775157928,23.1689395904541,2,1,2.5766010582611734,200
275,-278.77423775196075,-55.7548713684082,3,2,3.1319997928804844,185
276,-1420.37961435318,-284.0759582519531,0,3,4.698778998813021,200
277,-257.1155114173889,-51.4231071472168,3,2,3.363988310304726,177
278,-1170.8301807641983,-234.1659393310547,1,3,4.603449557907511,200
279,-1221.3918306827545,-244.2783660888672,0,3,5.004718180498268,200
280,-247.42871618270874,-49.485748291015625,1,4,5.596330195313576,106
281,-991.8756929636002,-198.37513732910156,2,3,4.358232924427485,173
282,111.37909245491028,22.275836944580078,4,1,2.1510345939035416,109
283,98.31368482112885,19.662738800048828,4,1,2.157603244106228,107
284,445.84422743320465,89.16883850097656,3,2,3.193337904019182,116
285,689.1326615810394,137.82656860351562,4,1,2.1440699338221103,111
286,-472.80949008464813,-94.56193542480469,3,1,2.3161711427408704,200
287,-116.70708966255188,-23.3414249420166,2,3,4.400606803760269,109
288,101.44985103607178,20.289953231811523,3,2,3.226974220045645,108
289,629.7986195087433,125.959716796875,3,0,1.3035896058140815,200
290,142.90030097961426,28.580028533935547,4,1,2.1569671357074767,164
291,-813.4330493211746,-162.68663024902344,1,3,4.704754407036357,200
292,-362.68259942531586,-72.53651428222656,2,1,2.6103035858603034,200
293,323.78796339035034,64.75768280029297,3,1,2.4152496779628536,200
294,-60.10881447792053,-12.02178955078125,2,1,2.478112423589729,200
295,-305.579451918602,-61.115928649902344,1,1,2.578365482428361,200
296,859.244473695755,171.84890747070312,4,1,1.4373475911285123,115
297,89.0215755701065,17.804431915283203,3,1,2.2603892111376362,200
298,9.357974410057068,1.8715698719024658,3,1,2.2723782222094817,200
299,-487.29564893245697,-97.4591293334961,1,4,5.281152169742663,115
300,865.0892157554626,173.01783752441406,4,1,1.534892207980573,122
301,-1291.4039548635483,-258.28076171875,2,2,3.3100695739166626,200
302,-436.3153352737427,-87.2630615234375,2,2,3.58466705941199,200
303,-667.2561959028244,-133.4512176513672,3,1,2.1790417100015596,200
304,-1100.3584940433502,-220.0717315673828,4,0,1.1782931354303838,200
305,-84.72770977020264,-16.945545196533203,3,2,3.34398419104525,106
306,749.6913231611252,149.9382781982422,4,1,2.159027951570224,109
307,-476.7489265203476,-95.34979248046875,4,1,2.066029927530822,188
308,273.1761494874954,54.635231018066406,3,2,3.2350106607918847,109
309,777.6222100257874,155.52444458007812,4,1,2.114199645461882,114
310,39.767035722732544,7.953405857086182,3,2,3.1722270041915683,106
311,-196.47371244430542,-39.29473876953125,2,1,2.50500807297356,200
312,10.84506368637085,2.1690521240234375,2,3,4.424843624601735,104
313,-791.5836042165756,-158.3167724609375,3,1,2.401962815007174,200
314,-586.3038182258606,-117.2608871459961,3,1,2.281671727155481,200
315,274.6073054075241,54.92131805419922,3,1,2.2749239279948634,200
316,-315.88512217998505,-63.177032470703125,2,2,3.4143766987122732,200
317,-1349.0864173173904,-269.81732177734375,2,2,3.2306081700163274,200
318,790.6707222610712,158.1341552734375,4,0,1.2001198702013016,200
319,514.5522873401642,102.91046142578125,4,1,2.1444214751352977,109
320,-884.8351596593857,-176.96694946289062,1,2,3.650155787822056,200
321,-486.4175752401352,-97.28358459472656,2,2,3.5115903840057725,200
322,-812.1235273480415,-162.42471313476562,2,1,2.4008438780487156,200
323,-848.5317656099796,-169.70632934570312,1,3,4.075845744226433,200
324,-1036.1051085591316,-207.2210235595703,1,3,3.9865758438650536,200
325,-1008.4937428236008,-201.69876098632812,3,1,2.2379378777155923,200
326,-3.7921512126922607,-0.7584190368652344,3,0,1.4208170213703089,200
327,672.6685258150101,134.53372192382812,5,0,0.9434601191751819,143
328,-579.8219629079103,-115.96441650390625,3,1,2.410455304624338,200
329,-320.9897472858429,-64.19792175292969,3,1,2.3996030793209595,200
330,-726.2280194759369,-145.2456512451172,1,2,3.1034577073569265,200
331,-395.3607075214386,-79.07208251953125,3,0,1.4100973669860495,200
332,165.93425583839417,33.186798095703125,3,0,1.4256871657553838,200
333,-330.4809421300888,-66.09619140625,4,1,2.15466202818877,129
334,538.4902542829514,107.69816589355469,4,0,1.1300175327308835,200
335,74.86873292922974,14.973695755004883,2,0,1.6657247796441854,200
336,1313.1843757629395,262.6371154785156,3,0,1.1958352477558678,200
337,965.2221575081348,193.04446411132812,2,0,1.4533449951891877,200
338,-2178.4091963768005,-435.6817321777344,2,2,3.5468015905803076,200
339,-1288.273453950882,-257.6546936035156,2,2,3.34227020598194,200
340,-2462.993467926979,-492.59857177734375,2,2,3.446383987871833,200
341,-918.7802702784538,-183.75601196289062,2,1,3.899910978019303,200
342,-489.94613432884216,-97.98919677734375,3,2,3.110865396697501,103
343,-530.1709119081497,-106.03416442871094,3,1,2.808314772421258,200
344,500.473464846611,100.09475708007812,4,0,1.0394050002025046,200
345,-316.33959698677063,-63.267913818359375,4,0,1.5017734898306458,200
346,1013.4644135832787,202.6929168701172,3,0,1.5751246160043846,200
347,517.8948572874069,103.57902526855469,3,1,2.485958334112491,200
348,16.780741691589355,3.3561768531799316,3,1,2.6365125942338197,200
349,-1885.6334114074707,-377.1268005371094,1,2,3.5965555528700768,200
350,-2033.9849420785904,-406.7969665527344,2,2,3.579918655284851,200
351,-664.8611861467361,-132.97222900390625,1,1,2.6548847138726828,200
352,-1518.7212717533112,-303.7442321777344,4,0,1.442110068945588,200
353,-780.1022778786719,-156.02041625976562,4,0,1.4585104743278667,200
354,-762.5770183801651,-152.51536560058594,2,2,3.7219383920571487,200
355,210.87178122997284,42.17436599731445,3,1,2.354533655157425,200
356,158.94803428649902,31.78960609436035,3,1,2.553282264468071,200
357,-791.2257865667343,-158.24514770507812,1,1,2.7005227482997896,200
358,-1255.8783866167068,-251.17568969726562,1,4,5.5847661188611735,151
359,135.61258900165558,27.122461318969727,4,0,1.3070992882002428,200
360,993.7708829641342,198.75436401367188,4,0,1.2035326883944324,200
361,-398.3981811851263,-79.67962646484375,3,1,3.7118215647502195,200
362,-594.9897664636374,-118.9979476928711,3,1,3.727105708161267,200
363,-893.5604569911957,-178.7120819091797,4,1,2.1565677976358235,102
364,216.94248163700104,43.38844680786133,3,1,2.3452462751001475,200
365,548.0830746889114,109.61659240722656,4,0,1.3710077859807155,200
366,-43.71622180938721,-8.743261337280273,3,1,2.5519629363546006,200
367,257.5422101020813,51.508522033691406,4,0,1.4301294630742438,200
368,107.52544951438904,21.505126953125,3,1,2.5254919097016946,200
369,-1295.285015821457,-259.0570068359375,3,1,2.584894377878577,200
370,293.4558320045471,58.691184997558594,3,1,2.3818294540082254,200
371,-175.49188339710236,-35.09851837158203,4,0,1.308009997071137,200
372,-576.4902741909027,-115.298095703125,4,0,1.2434070229104477,200
373,-2437.143893480301,-487.4288024902344,1,3,4.20898915483348,200
374,386.596226811409,77.3192367553711,3,2,3.30671725206858,102
375,-50.8971734046936,-10.179425239562988,4,1,2.1555985707966014,117
376,-21.354896008968353,-4.270977973937988,3,2,3.3720002810628733,104
377,-1251.5634068250656,-250.3126983642578,1,1,4.215231511816194,200
378,279.85786175727844,55.97174072265625,4,0,1.2099184084500654,200
379,-1170.7078026533127,-234.1415557861328,1,2,3.7382298805463874,200
380,-210.14125514030457,-42.028297424316406,2,1,2.529896244808812,200
381,-1024.1169757843018,-204.8234100341797,0,1,2.970672536484586,200
382,-1147.073621749878,-229.4147491455078,1,2,3.711346803650212,200
383,-146.30845272541046,-29.261688232421875,2,1,2.9679773889150027,200
384,132.81992363929749,26.563995361328125,2,1,3.188695235001782,200
385,-18.239646315574646,-3.647961378097534,3,1,2.403977683859592,200
386,-941.4347821474075,-188.28697204589844,2,1,2.518843037849919,200
387,-1166.92267370224,-233.3845672607422,3,2,3.3814111792063812,168
388,-1037.2486817836761,-207.4495391845703,1,3,4.802743004945316,200
389,441.5711816549301,88.31422424316406,5,0,0.9487788184239058,104
390,617.5862512588501,123.51725769042969,4,1,2.158371137219943,112
391,740.0813637971878,148.0163116455078,5,0,0.9617960681970634,106
392,-293.62374645471573,-58.72480392456055,3,1,2.3540465789185845,200
393,53.53881120681763,10.707788467407227,3,1,2.2890957026551484,200
394,-1532.6546099185944,-306.53094482421875,3,2,3.3426621727538177,159
395,-2639.221251964569,-527.8440551757812,3,1,2.386853293541722,200
396,608.0438123941422,121.60877990722656,4,1,2.098288857614824,110
397,-1337.9495766162872,-267.58990478515625,1,2,3.695385753799499,200
398,-952.8716335296631,-190.57432556152344,3,2,3.3945781198311806,108
399,-824.7165112495422,-164.94332885742188,1,4,5.732438103154798,99
400,-1014.1224081516266,-202.82443237304688,3,2,3.3607513631013175,105
401,423.6259353160858,84.72518920898438,4,1,2.1642027396167864,112
402,-420.1591309309006,-84.03195190429688,2,2,3.5915320272693867,200
403,-399.9614425897598,-79.99227142333984,4,1,2.1635462231786313,162
404,-707.7520705461502,-141.55038452148438,4,1,2.1852180155314556,147
405,-1.465651273727417,-0.29313355684280396,3,2,3.406262267248421,103
406,-909.3980484008789,-181.87969970703125,3,1,2.361458803170344,200
